id,r2,partistic,partistic_support,partistic_tree_confidence,partistic_mean,partistic_variance,clade,clade_support,clade_tree_cofidence,clade_mean,clade_variance,placement,placement_support,placement_mean,placement_variance,regression
CAP257_ENV_C1C2_W1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_W35_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_W13_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_W14_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0014212970628762,NaN
CAP257_ENV_C1C2_W9_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_W29_P3_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0084908803016517,NaN
CAP257_ENV_C1C2_W4_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.3333333333333333,240,1,240,1.001280430395695,NaN
CAP257_ENV_C1C2_W4_P3_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.3333333333333333,240,1,240,1.001280430395695,NaN
CAP257_ENV_C1C2_W5_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,0.25,240,1,240,1.005157185822151,NaN
CAP257_ENV_C1C2_W2_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.25,240,1,240,1.01419760590342,NaN
CAP257_ENV_C1C2_W31_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.01419760590342,NaN
CAP257_ENV_C1C2_W20_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W33_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.0005452500115697,NaN
CAP257_ENV_C1C2_B_W10_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0005452500115697,NaN
CAP257_ENV_C1C2_W2_P3_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0005452500115697,NaN
CAP257_ENV_C1C2_W34_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0008445808301887,NaN
CAP257_ENV_C1C2_W7_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.125,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.0108766249005072,NaN
CAP257_ENV_C1C2_W12_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.25,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W26_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.25,240,1,240,1.0005452500115697,NaN
CAP257_ENV_C1C2_W39_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,0.25,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W24_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.25,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W18_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W2_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W39_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,1,240,1,240,1.0108604998976072,NaN
CAP257_ENV_C1C2_W16_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,1,240,1,240,1.0027086939764727,NaN
CAP257_ENV_C1C2_W38_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.1012598993448408,NaN
CAP257_ENV_C1C2_W38_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0787170305763287,NaN
CAP257_ENV_C1C2_W19_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,1,240,1,240,1.1012598993448408,NaN
CAP257_ENV_C1C2_W37_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,1,240,1,240,1.1012598993448408,NaN
CAP257_ENV_C1C2_W15_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.047619047619047616,240,1,240,1.1012598993448408,NaN
CAP257_ENV_C1C2_W30_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0161958935125863,NaN
