id,r2,partistic,partistic_support,partistic_tree_confidence,partistic_mean,partistic_variance,clade,clade_support,clade_tree_cofidence,clade_mean,clade_variance,placement,placement_support,placement_mean,placement_variance,regression
CAP257_NEF_1_B_W15_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.14285714285714285,161,0.7500405597469267,157.7088673428742,679.264800568309,NaN
CAP257_NEF_1_W25_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.14285714285714285,161,0.7500405597469267,157.7088673428742,679.264800568309,NaN
CAP257_NEF_1_W39_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,1,213,0.6666666669461847,221.999999992453,161.99999993207712,NaN
CAP257_NEF_1_W12_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.08333333333333333,undefined,1,N/A,NaN,0.09090909090909091,240,0.7993757343148984,234.58314482650226,116.91276971378981,NaN
CAP257_NEF_1_W33_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.1,undefined,1,N/A,NaN,0.09090909090909091,191,0.4765638327193424,201.6704776254376,758.9503514244268,NaN
CAP257_NEF_1_W20_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.1,undefined,1,N/A,NaN,0.25,240,0.666958896063048,223.68098590708934,533.3214695880054,NaN
CAP257_NEF_1_W10_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,0.2,240,0.6667910689162451,223.672762376896,533.4559551307932,NaN
CAP257_NEF_1_B_W14_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.25,240,0.7960596403947193,231.5016820658537,303.83765952750053,NaN
CAP257_NEF_1_W4_P2_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.25,240,0.7959227448328734,231.49356138837774,304.13562804388556,NaN
CAP257_NEF_1_W4_P3_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.25,240,0.7959227448328734,231.49356138837774,304.13562804388556,NaN
CAP257_NEF_1_W29_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.1,undefined,1,N/A,NaN,0.06666666666666667,240,0.9116313192211793,236.31001446079736,149.91114302949651,NaN
CAP257_NEF_1_W2_P1_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.06666666666666667,240,1,240,1.0149426456049464,NaN
CAP257_NEF_1_W23_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.041666666666666664,240,1,240,1.0028456747395265,NaN
CAP257_NEF_1_B_W10_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.003411309912743,NaN
CAP257_NEF_1_W2_P2_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.003411309912743,NaN
CAP257_NEF_1_W2_P3_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.003411309912743,NaN
CAP257_NEF_1_W29_P3_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.003411309912743,NaN
CAP257_NEF_1_W18_P1_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.25,240,0.5001152468709872,226.50311166551666,182.2499903175377,NaN
CAP257_NEF_1_W39_P2_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.25,240,0.5001152468709872,226.50311166551666,182.2499903175377,NaN
CAP257_NEF_1_W21_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.16666666666666666,213,1,213,1.0054340699507314,NaN
CAP257_NEF_1_W1_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.058823529411764705,undefined,1,N/A,NaN,0.16666666666666666,240,0.5001617874806588,226.5043682619778,182.2499809182873,NaN
CAP257_NEF_1_W35_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.058823529411764705,undefined,1,N/A,NaN,0.16666666666666666,240,0.5001617874806588,226.5043682619778,182.2499809182873,NaN
CAP257_NEF_1_B_W7_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,0.9747408378040364,239.318002620709,17.94880881549757,NaN
CAP257_NEF_1_W5_P1_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.14285714285714285,240,0.9747408378040364,239.318002620709,17.94880881549757,NaN
CAP257_NEF_1_W19_P2_QVOA,0.7420429702706872,undefined,1,N/A,NaN,0.0625,undefined,1,N/A,NaN,0.06666666666666667,240,0.9746964065714668,239.31680297742963,17.979561437751645,NaN
CAP257_NEF_1_W11_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.06666666666666667,240,1,240,1.0005252737111796,NaN
CAP257_NEF_1_W16_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.06666666666666667,240,1,240,1.0005252737111796,NaN
CAP257_NEF_1_W6_QVOA,0.7420429702706872,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.06666666666666667,240,1,240,1.0005252737111796,NaN
