id,r2,partistic,partistic_support,partistic_tree_confidence,partistic_mean,partistic_variance,clade,clade_support,clade_tree_cofidence,clade_mean,clade_variance,placement,placement_support,placement_mean,placement_variance,regression
CAP257_ENV_C2C3_W2_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.1111111111111111,undefined,1,N/A,NaN,0.058823529411764705,240,0.6972588617749002,231.8259892679223,153.88383831797643,NaN
CAP257_ENV_C2C3_W18_P1_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.034482758620689655,undefined,1,N/A,NaN,0.02,240,1,240,1.0113647408457904,NaN
CAP257_ENV_C2C3_W39_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.02,240,1,240,1.0000055528519578,NaN
CAP257_ENV_C2C3_W23_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.02,213,0.8262103673198548,217.69232008236395,104.67477446847013,NaN
CAP257_ENV_C2C3_W29_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.02,213,0.8262103673198548,217.69232008236395,104.67477446847013,NaN
CAP257_ENV_C2C3_W37_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.02,213,0.8262103673198548,217.69232008236395,104.67477446847013,NaN
CAP257_ENV_C2C3_W10_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.02,213,1,213,1.5015146651945512,NaN
CAP257_ENV_C2C3_W12_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,213,1,213,1.005318239198327,NaN
CAP257_ENV_C2C3_W5_P1_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,213,1,213,1.0000165392351203,NaN
CAP257_ENV_C2C3_W14_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,213,1,213,1.0000871684637351,NaN
CAP257_ENV_C2C3_W16_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.0625,213,1,213,1.0022671308442563,NaN
CAP257_ENV_C2C3_W15_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.25,240,0.5317727820570701,227.3578651155409,181.514067443538,NaN
CAP257_ENV_C2C3_W9_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.25,240,1,240,1.0014439593444113,NaN
CAP257_ENV_C2C3_W4_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,,,N/A,0,Infinity,240,1,240,1.0058444234266188,NaN
CAP257_ENV_C2C3_W4_P3_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,,,N/A,0,Infinity,240,1,240,1.0058444234266188,NaN
CAP257_ENV_C2C3_W5_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,,,N/A,0,Infinity,240,1,240,1.0098999334371779,NaN
CAP257_ENV_C2C3_W29_P3_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,1,240,1,240,1.009868690541166,NaN
CAP257_ENV_C2C3_W30_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.3333333333333333,213,1,213,1.0000000019220812,NaN
CAP257_ENV_C2C3_W19_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.0625,undefined,1,N/A,NaN,0.05263157894736842,213,0.573280056125319,216.32722620080781,259.0373434742576,NaN
CAP257_ENV_C2C3_W4_P1_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.03225806451612903,191,0.8800727394992609,193.04805993179139,193.48858166668026,NaN
CAP257_ENV_C2C3_W29_P2_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.14285714285714285,undefined,1,N/A,NaN,0.16666666666666666,240,0.6331409269213171,230.09480502687558,169.32737681875017,NaN
CAP257_ENV_C2C3_W11_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.03225806451612903,240,1,240,1.0002090544330735,NaN
CAP257_ENV_C2C3_W6_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.03225806451612903,240,1,240,1.0002090544330735,NaN
CAP257_ENV_C2C3_B_W7_QVOA,0.8966540918364725,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.000085472657314,NaN
CAP257_ENV_C2C3_W36_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.5,161,1,161,1.0000044101509902,NaN
CAP257_ENV_C2C3_B_W15_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.1,undefined,1,N/A,NaN,0.0026954177897574125,107,1,107,2.2360768229444803,NaN
CAP257_ENV_C2C3_W25_QVOA,0.8966540918364725,undefined,1,N/A,NaN,0.1,undefined,1,N/A,NaN,0.0026954177897574125,107,1,107,2.2360768229444803,NaN
