id,r2,partistic,partistic_support,partistic_tree_confidence,partistic_mean,partistic_variance,clade,clade_support,clade_tree_cofidence,clade_mean,clade_variance,placement,placement_support,placement_mean,placement_variance,regression
CAP257_ENV_C4C5_W31_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.1111111111111111,240,1,240,1.0100476318160074,NaN
CAP257_ENV_C4C5_W13_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.006756756756756757,213,0.5000000003026344,226.49999999182887,182.25,NaN
CAP257_ENV_C4C5_W24_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.1,191,0.3749345638256122,205.00139599384548,637.6498724884141,NaN
CAP257_ENV_C4C5_W5_P1_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,,,N/A,0,Infinity,240,0.6666666667051686,213.66666666970832,1386.888888808792,NaN
CAP257_ENV_C4C5_W10_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,,,N/A,0,Infinity,240,0.6666666667117876,213.66666667023122,1386.888888795022,NaN
CAP257_ENV_C4C5_W16_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,,,N/A,0,Infinity,191,0.4452089882455459,209.419061392441,826.2431311569164,NaN
CAP257_ENV_C4C5_W2_P1_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.16666666666666666,240,0.6666666672247932,223.66666669401485,533.5555551088682,NaN
CAP257_ENV_C4C5_B_W14_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.1111111111111111,240,0.7998495045707298,230.19262572396576,384.37674933545964,NaN
CAP257_ENV_C4C5_W18_P1_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.1111111111111111,240,0.7998495045707298,230.19262572396576,384.37674933545964,NaN
CAP257_ENV_C4C5_W21_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.1111111111111111,240,0.7998495045707298,230.19262572396576,384.37674933545964,NaN
CAP257_ENV_C4C5_B_W10_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.0281061712858004,NaN
CAP257_ENV_C4C5_W2_P3_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.0281061712858004,NaN
CAP257_ENV_C4C5_W19_P1_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.1111111111111111,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W34_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.1111111111111111,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W39_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.1111111111111111,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W7_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.1111111111111111,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W1_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.08333333333333333,undefined,1,N/A,NaN,0.02,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W35_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.08333333333333333,undefined,1,N/A,NaN,0.02,240,0.8000439487824798,232.40167005373422,255.19660218310017,NaN
CAP257_ENV_C4C5_W2_P2_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.08333333333333333,undefined,1,N/A,NaN,0.02,191,0.5,215.5,600.25,NaN
CAP257_ENV_C4C5_W29_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.037037037037037035,191,0.5,215.5,600.25,NaN
CAP257_ENV_C4C5_W39_P2_QVOA,0.567191519124031,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,1,240,1,240,1.0400038758560113,NaN
CAP257_ENV_C4C5_W23_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.037037037037037035,240,0.7267670551803174,229.61714809685205,319.8059450001005,NaN
CAP257_ENV_C4C5_W4_P1_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.006756756756756757,240,0.36381862008066207,212.09890232457326,642.1217702990139,NaN
CAP257_ENV_C4C5_B_W7_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.05555555555555555,240,0.9375000401532799,238.31250108413857,42.714818137225336,NaN
CAP257_ENV_C4C5_W11_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.05555555555555555,240,0.9375000401532799,238.31250108413857,42.714818137225336,NaN
CAP257_ENV_C4C5_W6_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.05555555555555555,240,0.9375000401532799,238.31250108413857,42.714818137225336,NaN
CAP257_ENV_C4C5_W29_P3_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.001326259946949602,240,0.666666671400233,223.66666689861142,533.5555517671247,NaN
CAP257_ENV_C4C5_W9_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.5,undefined,1,N/A,NaN,0.001326259946949602,240,0.666666671400233,223.66666689861142,533.5555517671247,NaN
CAP257_ENV_C4C5_W29_P2_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.001326259946949602,240,0.5000000036491958,219.16666676519498,487.8055570006371,NaN
CAP257_ENV_C4C5_W19_P2_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.001326259946949602,240,0.5000000036491958,219.16666676519498,487.8055570006371,NaN
CAP257_ENV_C4C5_W18_P3_QVOA,0.567191519124031,undefined,1,N/A,NaN,0.09090909090909091,undefined,1,N/A,NaN,0.001326259946949602,161,0.35704951261799006,138.5778332303084,1473.363156623525,NaN
